Date,Language,Title,Quote,Reflection Text,Reference
2025-03-08,pt-BR,ENTREGANDO,"Todo homem e mulher que se juntou a A.A. e pretende permanecer, sem perceber, deu início ao Terceiro Passo. Não é verdade que, em todos os assuntos relacionados ao álcool, cada um deles decidiu entregar sua vida aos cuidados, proteção e orientação de Alcoólicos Anônimos? ... Qualquer recém-chegado disposto sente-se seguro de que A.A. é o único porto seguro para o navio naufragado que ele se tornou. Agora, se isso não é entregar a vontade e a vida a uma Providência recém-encontrada, o que é então?","A submissão a Deus foi o primeiro passo para a minha recuperação. Acredito que nossa Irmandade busca uma espiritualidade aberta a uma nova afinidade com Deus. À medida que me esforço para seguir o caminho dos Passos, sinto uma liberdade que me dá a capacidade de pensar por mim mesmo. Minha adicção me confinou sem qualquer libertação e dificultou minha capacidade de me libertar do meu autoconfinamento, mas A.A. me assegura um caminho a seguir. A partilha mútua, a preocupação e o cuidado com os outros é nosso dom natural uns aos outros e o meu é fortalecido à medida que minha atitude em relação a Deus muda. Aprendo a me submeter à vontade de Deus em minha vida, a ter autorrespeito e a manter ambas as atitudes doando o que recebo.","OS DOZE PASSOS E AS DOZE TRADIÇÕES, p. 35"
2025-03-09,pt-BR,RENDENDO A VONTADE PRÓPRIA,"Decidimos entregar nossa vontade e nossas vidas aos cuidados de Deus, na forma em que O concebíamos.","Não importa o quanto se queira tentar, como exatamente alguém pode entregar sua própria vontade e sua própria vida aos cuidados de qualquer Deus que pense que exista? Na minha busca pela resposta a esta pergunta, tomei consciência da sabedoria com que foi escrita: que este é um Passo de duas partes.","OS DOZE PASSOS E AS DOZE TRADIÇÕES, p. 34"
2025-03-10,pt-BR,"HOJE, A ESCOLHA É MINHA",... invariavelmente descobrimos que em algum momento no passado tomamos decisões baseadas no ego que mais tarde nos colocaram em uma posição de sermos feridos.,"Com a percepção e a aceitação de que eu tinha desempenhado um papel na forma como minha vida se desenrolou, veio uma mudança dramática em minha perspectiva. Foi nesse ponto que o programa de A.A. começou a funcionar para mim. No passado, eu sempre culpava os outros, seja Deus ou outras pessoas, por minhas circunstâncias. Nunca senti que tinha uma escolha para alterar minha vida. Minhas decisões foram baseadas no medo, orgulho ou ego. Como resultado, essas decisões me levaram por um caminho de autodestruição. Hoje eu tento permitir que meu Deus me guie no caminho para a sanidade. Sou responsável por minhas ações — ou inações — quaisquer que sejam as consequências.","ALCOÓLICOS ANÔNIMOS, p. 62"
2025-03-11,pt-BR,DIREÇÃO ORDENADA E DIVINA,"É quando tentamos conformar nossa vontade com a de Deus que começamos a usá-la corretamente. Para todos nós, esta foi uma revelação maravilhosa. Todo o nosso problema tinha sido o mau uso da força de vontade. Tínhamos tentado bombardear nossos problemas com ela, em vez de tentar alinhá-la com a intenção de Deus para nós. Tornar isso cada vez mais possível é o propósito dos Doze Passos de A.A., e o Terceiro Passo abre a porta.","Tudo o que tenho a fazer é olhar para o meu passado para ver onde minha vontade própria me levou. Eu simplesmente não sei o que é melhor para mim e acredito que meu Poder Superior sabe. D.O.D., que eu defino como 'Direção Ordenada e Divina', nunca me decepcionou, mas eu me decepcionei muitas vezes. Usar minha vontade própria em uma situação geralmente tem o mesmo resultado que forçar a peça errada em um quebra-cabeça — exaustão e frustração.","OS DOZE PASSOS E AS DOZE TRADIÇÕES, p. 40"
2025-03-12,pt-BR,O PLANO DE UM DIA,"Ao despertar, pensemos nas vinte e quatro horas à frente. Consideramos nossos planos para o dia. Antes de começarmos, pedimos a Deus que dirija nosso pensamento, especialmente pedindo que seja divorciado de autopiedade, motivos desonestos ou egoístas.","Todos os dias peço a Deus que acenda em mim o fogo de Seu amor, para que o amor, brilhando forte e claro, ilumine meu pensamento e me permita fazer melhor a Sua vontade. Ao longo do dia, à medida que permito que as circunstâncias externas desanimem meu espírito, peço a Deus que queime minha consciência com a percepção de que posso começar meu dia de novo a qualquer momento que eu escolher; cem vezes, se necessário.","ALCOÓLICOS ANÔNIMOS, p. 86"
2025-03-13,pt-BR,UM MUNDO DO ESPÍRITO,Entramos no mundo do Espírito. Nossa próxima função é crescer em compreensão e eficácia. Isso não é uma questão de um dia para o outro. Deve continuar por toda a nossa vida.,"A palavra 'entramos'... e a frase 'entramos no mundo do Espírito' são muito significativas. Elas implicam ação, um começo, entrar, um pré-requisito para manter meu crescimento espiritual, sendo o 'Espírito' a parte imaterial de mim. As barreiras para o meu crescimento espiritual são o egocentrismo e um foco materialista nas coisas do mundo. Espiritualidade significa devoção às coisas espirituais em vez das mundanas, significa obediência à vontade de Deus para mim. Entendo que as coisas espirituais são: amor incondicional, alegria, paciência, bondade, benignidade, fidelidade, autocontrole e humildade. Sempre que permito que o egoísmo, a desonestidade, o ressentimento e o medo façam parte de mim, bloqueio as coisas espirituais. À medida que mantenho minha sobriedade, crescer espiritualmente se torna um processo para toda a vida. Meu objetivo é o crescimento espiritual, aceitando que nunca terei a perfeição espiritual.","ALCOÓLICOS ANÔNIMOS, p. 84"
2025-03-14,pt-BR,A PEDRA ANGULAR,"Ele é o Pai, e nós somos Seus filhos. A maioria das boas ideias são simples, e este conceito foi a pedra angular do novo e triunfante arco através do qual passamos para a liberdade.","Uma pedra angular é a peça em forma de cunha na parte mais alta de um arco que trava as outras peças no lugar. As 'outras peças' são os Passos Um, Dois e Quatro a Doze. Em certo sentido, isso soa como se o Terceiro Passo fosse o mais importante, que os outros onze dependem do terceiro para apoio. Na realidade, no entanto, o Terceiro Passo é apenas um dos doze. É a pedra angular, mas sem as outras onze pedras para construir a base e os braços, com ou sem pedra angular, não haverá arco. Através do trabalho diário de todos os Doze Passos, encontro aquele arco triunfante esperando que eu passe para mais um dia de liberdade.","ALCOÓLICOS ANÔNIMOS, p. 62"
2025-03-15,pt-BR,A IDEIA DE DEUS,"Quando vimos outros resolverem seus problemas por uma simples confiança no Espírito do Universo, tivemos que parar de duvidar do poder de Deus. Nossas ideias não funcionavam. Mas a ideia de Deus funcionou.","Como um cego gradualmente recuperando a visão, lentamente tateei meu caminho até o Terceiro Passo. Tendo percebido que apenas um Poder superior a mim mesmo poderia me resgatar do abismo sem esperança em que eu estava, eu sabia que este era um Poder ao qual eu tinha que me agarrar, e que seria minha âncora no meio de um mar de aflições. Mesmo que minha fé naquela época fosse minúscula, era grande o suficiente para me fazer ver que era hora de eu descartar minha dependência do meu ego orgulhoso e substituí-la pela força estabilizadora que só poderia vir de um Poder muito maior que eu.","ALCOÓLICOS ANÔNIMOS, p. 52"
2025-03-16,pt-BR,COMO O CONCEBEMOS,Meu amigo sugeriu o que então parecia uma ideia nova... 'Por que você não escolhe sua própria concepção de Deus?' Essa declaração me atingiu em cheio. Derreteu a montanha intelectual gelada em cuja sombra vivi e tremi por muitos anos. Eu finalmente estava sob a luz do sol. Era apenas uma questão de estar disposto a acreditar em um Poder superior a mim mesmo. Nada mais foi exigido de mim para começar.,"Lembro-me das vezes em que olhava para o céu e refletia sobre quem começou tudo e como. Quando cheguei a A.A., uma compreensão de alguma descrição da dimensão espiritual tornou-se um complemento necessário para uma sobriedade estável. Depois de ler uma variedade de versões, incluindo a científica, de uma grande explosão, optei pela simplicidade e fiz do Deus da minha compreensão o Grande Poder que tornou a explosão possível. Com a vastidão do universo sob Seu comando, Ele, sem dúvida, seria capaz de guiar meu pensamento e minhas ações se eu estivesse preparado para aceitar Sua orientação. Mas eu não podia esperar ajuda se virasse as costas para essa ajuda e seguisse meu próprio caminho. Tornei-me disposto a acreditar e tive 26 anos de sobriedade estável e satisfatória.","ALCOÓLICOS ANÔNIMOS, p. 12"
2025-03-17,pt-BR,CAMINHOS MISTERIOSOS,"... de cada estação de luto ou sofrimento, quando a mão de Deus parecia pesada ou até injusta, novas lições de vida foram aprendidas, novos recursos de coragem foram descobertos, e que finalmente, inescapavelmente, veio a convicção de que Deus realmente 'age de maneira misteriosa para realizar Suas maravilhas'.","Depois de perder minha carreira, família e saúde, continuei não convencido de que meu modo de vida precisava de uma segunda análise. Minha bebida e o uso de outras drogas estavam me matando, mas eu nunca tinha conhecido uma pessoa em recuperação ou um membro de A.A. Pensei que estava destinado a morrer sozinho e que merecia isso. No auge do meu desespero, meu filho pequeno ficou gravemente doente com uma doença rara. Os esforços dos médicos para ajudá-lo se mostraram inúteis. Redobrei meus esforços para bloquear meus sentimentos, mas agora o álcool tinha parado de funcionar. Fiquei olhando nos olhos de Deus, implorando por ajuda. Minha introdução a A.A. veio em poucos dias, através de uma estranha série de coincidências, e permaneci sóbrio desde então. Meu filho viveu e sua doença está em remissão. O episódio inteiro me convenceu da minha impotência e da ingovernabilidade da minha vida. Hoje, meu filho e eu agradecemos a Deus por Sua intervenção.","OS DOZE PASSOS E AS DOZE TRADIÇÕES, p. 105"
2025-03-18,pt-BR,INDEPENDÊNCIA REAL,"Quanto mais nos tornamos dispostos a depender de um Poder Superior, mais independentes realmente somos.","Começo com um pouco de disposição para confiar em Deus e Ele faz essa disposição crescer. Quanto mais disposição eu tenho, mais confiança eu ganho, e quanto mais confiança eu ganho, mais disposição eu tenho. Minha dependência de Deus cresce à medida que minha confiança Nele cresce. Antes de me tornar disposto, eu dependia de mim mesmo para todas as minhas necessidades e era restringido pela minha incompletude. Através da minha disposição para depender do meu Poder Superior, a quem escolho chamar de Deus, todas as minhas necessidades são providas por Alguém que me conhece melhor do que eu mesmo — até as necessidades que talvez eu não perceba, bem como as que ainda estão por vir. Somente Alguém que me conhece tão bem poderia me levar a ser eu mesmo e a me ajudar a preencher a necessidade em outra pessoa que só eu devo preencher. Nunca haverá outro exatamente como eu. E isso é independência real.","OS DOZE PASSOS E AS DOZE TRADIÇÕES, p. 36"
2025-03-19,pt-BR,ORAÇÃO: FUNCIONA,Já foi bem dito que 'quase os únicos zombadores da oração são aqueles que nunca a tentaram o suficiente'.,"Tendo crescido num lar agnóstico, senti-me um tanto tolo quando tentei rezar pela primeira vez. Sabia que havia um Poder Superior atuando em minha vida — de que outra forma eu estaria permanecendo sóbrio? — mas certamente não estava convencido de que ele/ela/isso queria ouvir minhas orações. Pessoas que tinham o que eu queria diziam que a oração era uma parte importante da prática do programa, então perseverei. Com o compromisso da oração diária, fiquei surpreso ao me tornar mais sereno e confortável com meu lugar no mundo. Em outras palavras, a vida tornou-se mais fácil e menos uma luta. Ainda não tenho certeza de quem, ou o quê, ouve minhas orações, mas nunca pararia de fazê-las pela simples razão de que elas funcionam.","OS DOZE PASSOS E AS DOZE TRADIÇÕES, p. 97"
2025-03-20,pt-BR,AMOR E TOLERÂNCIA,Amor e tolerância para com os outros é nosso código.,"Descobri que preciso perdoar os outros em todas as situações para manter qualquer progresso espiritual real. A importância vital de perdoar pode não ser óbvia para mim à primeira vista, mas meus estudos me dizem que todo grande mestre espiritual insistiu fortemente nisso.","ALCOÓLICOS ANÔNIMOS, p. 84"
2025-03-21,pt-BR,BEM-ESTAR MATERIAL E ESPIRITUAL,O medo... da insegurança econômica nos deixará.,"Ter o medo reduzido ou eliminado e ter as circunstâncias econômicas melhoradas são duas coisas diferentes. Quando eu era novo em A.A., confundia essas duas ideias. Eu achava que o medo me deixaria apenas quando começasse a ganhar dinheiro. No entanto, outra linha do Grande Livro saltou da página um dia em que eu estava remoendo minhas dificuldades financeiras: 'Para nós, o bem-estar material sempre seguiu o progresso espiritual; nunca o precedeu.' (p. 127). De repente, entendi que essa promessa era uma garantia. Vi que colocava as prioridades na ordem correta, que o progresso espiritual diminuiria aquele terrível medo de ficar desamparado, assim como diminuía muitos outros medos.","ALCOÓLICOS ANÔNIMOS, p. 84"
2025-03-22,pt-BR,NÃO MAIS LUTA...,E deixamos de lutar contra qualquer coisa ou qualquer pessoa — até mesmo o álcool.,"Quando A.A. me encontrou, pensei que estava prestes a enfrentar uma luta, e que A.A. poderia fornecer a força que eu precisava para vencer o álcool. Vitorioso naquela luta, quem sabe que outras batalhas eu poderia vencer. Eu precisaria ser forte, no entanto. Toda a minha experiência anterior com a vida provou isso. Hoje não preciso lutar nem exercer minha vontade. Se eu seguir os Doze Passos e deixar meu Poder Superior fazer o trabalho real, meu problema com o álcool desaparece por si só. Meus problemas de vida também deixam de ser lutas. Só preciso perguntar se a aceitação — ou a mudança — é necessária. Não é a minha vontade, mas a Dele, que precisa ser feita.","ALCOÓLICOS ANÔNIMOS, p. 84"
2025-03-23,pt-BR,... E NENHUMA RESERVA MAIS,"Vimos a verdade repetidas vezes: 'Uma vez alcoólico, sempre alcoólico.'... Se estamos planejando parar de beber, não deve haver reserva de qualquer tipo, nem qualquer noção oculta de que um dia seremos imunes ao álcool... Para ser gravemente afetado, não é necessário beber por muito tempo nem tomar as quantidades que alguns de nós tomaram. Isso é particularmente verdadeiro para as mulheres. Mulheres potencialmente alcoólicas muitas vezes se tornam alcoólicas de fato e se perdem sem recuperação em poucos anos.","Estas palavras me dão um nó na garganta cada vez que as leio. No começo, era porque eu sentia: 'Oh, não! O ensinamento acabou. Agora estou por conta própria. Nunca mais será tão novo assim.' Hoje sinto um profundo afeto por nossos pioneiros de A.A. quando leio esta passagem, percebendo que ela resume tudo em que acredito e pelo que me esforço, e que — com a bênção de Deus — o ensinamento nunca acaba, nunca estou por conta própria, e cada dia é totalmente novo.","ALCOÓLICOS ANÔNIMOS, p. 33"
2025-03-24,pt-BR,"ATIVO, NÃO PASSIVO",O homem deve pensar e agir. Ele não foi feito à imagem de Deus para ser um autômato.,"Antes de ingressar em A.A., eu muitas vezes não pensava e reagia às pessoas e situações. Quando não estava reagindo, agia de forma mecânica. Depois de ingressar em A.A., comecei a buscar orientação diária de um Poder superior a mim mesmo e a aprender a ouvir essa orientação. Então, comecei a tomar decisões e a agir com base nelas, em vez de reagir a elas. Os resultados foram construtivos; não permito mais que outros tomem decisões por mim para depois me criticarem por isso.","NA OPINIÃO DO BILL, p. 55"
2025-03-25,pt-BR,UM CORAÇÃO PLENO E AGRADECIDO,"Eu me esforço para me apegar à verdade de que um coração pleno e agradecido não pode abrigar grandes vaidades. Quando transbordando de gratidão, o pulsar do coração de alguém deve certamente resultar em amor extrovertido, a mais fina emoção que podemos conhecer.","Acredito que nós, em Alcoólicos Anônimos, somos afortunados por sermos constantemente lembrados da necessidade de sermos gratos e de quão importante a gratidão é para nossa sobriedade. Sou verdadeiramente grato pela sobriedade que Deus me deu através do programa de A.A. e fico feliz por poder retribuir o que me foi dado livremente. Sou grato não apenas pela sobriedade, mas pela qualidade de vida que minha sobriedade trouxe. Deus foi gracioso o suficiente para me dar dias sóbrios e uma vida abençoada com paz e contentamento, bem como a capacidade de dar e receber amor, e a oportunidade de servir aos outros — em nossa Irmandade, minha família e minha comunidade. Por tudo isso, tenho 'um coração pleno e agradecido'.","NA OPINIÃO DO BILL, p. 37"
2025-03-26,pt-BR,O ENSINAMENTO NUNCA ACABA,"Abandone-se a Deus como você concebe Deus. Admita suas falhas a Ele e a seus companheiros. Limpe os destroços do seu passado. Dê livremente do que você encontrar e junte-se a nós. Estaremos com você na Irmandade do Espírito, e você certamente encontrará alguns de nós enquanto trilha o Caminho do Destino Feliz. Que Deus o abençoe e o guarde — até lá.","Estas palavras me dão um nó na garganta cada vez que as leio. No começo, era porque eu sentia: 'Oh, não! O ensinamento acabou. Agora estou por conta própria. Nunca mais será tão novo assim.' Hoje sinto um profundo afeto por nossos pioneiros de A.A. quando leio esta passagem, percebendo que ela resume tudo em que acredito e pelo que me esforço, e que — com a bênção de Deus — o ensinamento nunca acaba, nunca estou por conta própria, e cada dia é totalmente novo.","ALCOÓLICOS ANÔNIMOS, p. 164"
2025-03-27,pt-BR,AS LIBERDADES DE A.A.,Confiamos que já sabemos quais são verdadeiramente as nossas várias liberdades; que nenhuma geração futura de AAs se sentirá compelida a limitá-las. Nossas liberdades de A.A. criam o solo no qual o amor genuíno pode crescer...,"Eu ansiava por liberdade. Primeiro, liberdade para beber; mais tarde, liberdade da bebida. O programa de recuperação de A.A. baseia-se numa fundação de livre escolha. Não há mandatos, leis ou mandamentos. O programa espiritual de A.A., conforme delineado nos Doze Passos, e pelo qual me são oferecidas liberdades ainda maiores, é apenas sugerido. Posso aceitá-lo ou deixá-lo. O apadrinhamento é oferecido, não forçado, e eu venho e vou como quero. São estas e outras liberdades que me permitem recapturar a dignidade que foi esmagada pelo fardo da bebida, e que é tão necessária para sustentar uma sobriedade duradoura.","A LINGUAGEM DO CORAÇÃO, p. 303"
2025-03-28,pt-BR,IGUALDADE,"Nossa associação deve incluir todos que sofrem de alcoolismo. Portanto, não podemos recusar ninguém que deseje se recuperar. Nem a adesão a A.A. deve depender de dinheiro ou conformidade. Quaisquer dois ou três alcoólicos reunidos para a sobriedade podem se chamar um grupo de A.A., desde que, como grupo, não tenham outra afiliação.","Antes de A.A., muitas vezes sentia que não 'me encaixava' com as pessoas ao meu redor. Geralmente, 'eles' tinham mais/menos dinheiro do que eu, e meus pontos de vista não combinavam com os 'deles'. A quantidade de preconceito que eu havia experimentado na sociedade apenas me provou o quão falsas algumas pessoas moralistas eram. Depois de entrar para A.A., encontrei o modo de vida que eu estava procurando. Em A.A., nenhum membro é melhor que outro; somos apenas alcoólicos tentando nos recuperar do alcoolismo.","ALCOÓLICOS ANÔNIMOS, p. 563"
2025-03-29,pt-BR,SERVOS DE CONFIANÇA,"Eles são servos. Deles é o privilégio, às vezes ingrato, de fazer as tarefas do grupo.","Em 'Zorba, o Grego', Nikos Kazantzakis descreve um encontro entre seu personagem principal e um velho ocupado plantando uma árvore. 'O que você está fazendo?', pergunta Zorba. O velho responde: 'Você pode ver muito bem o que estou fazendo, meu filho, estou plantando uma árvore.' 'Mas por que plantar uma árvore', pergunta Zorba, 'se você não poderá vê-la dar frutos?' E o velho responde: 'Eu, meu filho, vivo como se nunca fosse morrer.' A resposta traz um leve sorriso aos lábios de Zorba e, enquanto ele se afasta, exclama com uma nota de ironia: 'Que estranho — eu vivo como se fosse morrer amanhã!'","OS DOZE PASSOS E AS DOZE TRADIÇÕES, p. 134"
2025-03-30,pt-BR,NOSSA CONSCIÊNCIA DE GRUPO,'... às vezes o bom é inimigo do ótimo.',"Acho que estas palavras se aplicam a todas as áreas dos Três Legados de A.A.: Recuperação, Unidade e Serviço! Quero que elas fiquem gravadas na minha mente e na minha vida enquanto 'trilho o Caminho do Destino Feliz' (Alcoólicos Anônimos, p. 164). Estas palavras, muitas vezes ditas pelo co-fundador Bill W., foram apropriadamente ditas a ele como resultado da consciência do grupo. Elas fizeram Bill W. compreender a essência da nossa Segunda Tradição: 'Nossos líderes são apenas servos de confiança; eles não governam.'","A.A. ATINGE A MAIORIDADE, p. 101"
2025-03-31,pt-BR,NINGUÉM ME NEGOU AMOR,"No calendário de A.A., era o Ano Dois... Um recém-chegado apareceu em um desses grupos... Ele logo provou que seu caso era desesperado e que, acima de tudo, queria ficar bom... [Ele disse]: 'Como sou vítima de outro vício ainda mais estigmatizado que o alcoolismo, talvez vocês não me queiram entre vocês.'","Eu cheguei a vocês — uma esposa, mãe, mulher que abandonou seu marido, filhos, família. Eu era uma bêbada, viciada em pílulas, um nada. No entanto, ninguém me negou amor, cuidado, um sentimento de pertencimento. Hoje, pela graça de Deus e pelo amor de uma boa madrinha e de um grupo base, posso dizer que — através de vocês em Alcoólicos Anônimos — sou esposa, mãe, avó e mulher. Sóbria. Livre de pílulas. Responsável.","OS DOZE PASSOS E AS DOZE TRADIÇÕES, pp. 141-42"
2025-04-01,pt-BR,OLHANDO PARA DENTRO,Fizemos um minucioso e destemido inventário moral de nós mesmos.,"O Quarto Passo é o esforço vigoroso e meticuloso para descobrir quais foram e são as falhas em cada um de nós. Quero descobrir exatamente como, quando e onde meus desejos naturais me distorceram. Desejo encarar de frente a infelicidade que isso causou aos outros e a mim mesmo. Ao descobrir quais são minhas deformidades emocionais, posso caminhar para a sua correção. Sem um esforço voluntário e persistente para fazer isso, pode haver pouca sobriedade ou contentamento para mim.","OS DOZE PASSOS E AS DOZE TRADIÇÕES, p. 42"
2025-04-02,pt-BR,CONSTRUÇÃO DO CARÁTER,"Exigências feitas a outras pessoas por excesso de atenção, proteção e amor só podem convidar à dominação ou à repulsa...","Quando descobri minha necessidade de aprovação no Quarto Passo, não achei que devesse ser classificado como um defeito de caráter. Eu queria pensar nisso mais como uma qualidade (isto é, o desejo de agradar as pessoas). Rapidamente me foi apontado que essa 'necessidade' pode ser muito incapacitante. Hoje ainda gosto de receber a aprovação dos outros, mas não estou disposto a pagar o preço que costumava pagar para obtê-la. Não vou me contorcer todo para que os outros gostem de mim. Se eu receber sua aprovação, ótimo; mas se não, sobreviverei sem ela. Sou responsável por dizer o que percebo ser a verdade, não o que acho que os outros queiram ouvir.","OS DOZE PASSOS E AS DOZE TRADIÇÕES, p. 44"
2025-04-03,pt-BR,ACEITANDO NOSSA HUMANIDADE,"Finalmente vimos que o inventário deveria ser nosso, não do outro. Então admitimos nossos erros honestamente e nos dispusemos a consertar essas questões.","Por que o alcoólico é tão relutante em aceitar responsabilidade? Eu costumava beber por causa das coisas que outras pessoas faziam comigo. Uma vez que cheguei a A.A., me disseram para olhar onde eu tinha errado. O que eu tinha a ver com todos esses assuntos diferentes? Quando simplesmente aceitei que eu tinha uma parte neles, fui capaz de colocar no papel e ver pelo que era - humanidade. Não se espera que eu seja perfeito! Cometi erros antes e os cometerei novamente. Ser honesto sobre eles me permite aceitá-los - e a mim mesmo - e aqueles com quem tive as diferenças; a partir daí, a recuperação está a uma curta distância.","NA OPINIÃO DO BILL, p. 222"
2025-04-04,pt-BR,QUERENDO A LUA,"'Este sentimento muito real de inferioridade é ampliado por sua sensibilidade infantil e é este estado de coisas que gera nele aquele desejo insaciável e anormal por auto-aprovação e sucesso aos olhos do mundo. Ainda uma criança, ele chora pela lua. E a lua, parece, não o quer!'","Enquanto bebia, parecia que eu oscilava entre me sentir totalmente invisível e acreditar que era o centro do universo. Buscar esse equilíbrio elusivo entre os dois tornou-se uma parte importante da minha recuperação. A lua pela qual eu constantemente clamava, na sobriedade, raramente está cheia; ela me mostra, em vez disso, suas muitas outras fases, e há lições em todas elas. O verdadeiro aprendizado muitas vezes seguiu um eclipse, um tempo de escuridão, mas a cada ciclo da minha recuperação, a luz se torna mais forte e minha visão fica mais clara.","A LINGUAGEM DO CORAÇÃO, p. 102"
2025-04-05,pt-BR,VERDADEIRA IRMANDADE,"Nunca procuramos ser um em uma família, ser um amigo entre amigos, ser um trabalhador entre trabalhadores, ser um membro útil da sociedade. Sempre tentamos lutar para chegar ao topo da pilha, ou nos esconder debaixo dela. Este comportamento egocêntrico bloqueou uma relação de parceria com qualquer um daqueles ao nosso redor. Da verdadeira irmandade, tínhamos pouca compreensão.","Esta mensagem contida no Quarto Passo foi a primeira que ouvi alta e clara; eu nunca tinha me visto em letra de forma antes! Antes de entrar em A.A., eu não conhecia nenhum lugar que pudesse me ensinar a me tornar uma pessoa entre pessoas. Desde a minha primeira reunião, vi pessoas fazendo exatamente isso e eu queria o que elas tinham. Uma das razões pelas quais sou um alcoólico feliz e sóbrio hoje é que estou aprendendo esta lição tão importante.","OS DOZE PASSOS E AS DOZE TRADIÇÕES, p. 53"
2025-04-06,pt-BR,UM PROCESSO PARA A VIDA TODA,"Tínhamos problemas com relacionamentos pessoais, não conseguíamos controlar nossas naturezas emocionais, éramos presas da miséria e da depressão, não conseguíamos ganhar a vida, tínhamos um sentimento de inutilidade, estávamos cheios de medo, éramos infelizes, não parecíamos ser de real ajuda para outras pessoas....","Estas palavras me lembram que tenho mais problemas do que o álcool, que o álcool é apenas um sintoma de uma doença mais abrangente. Quando parei de beber, comecei um processo de vida inteira de recuperação de emoções indisciplinadas, relacionamentos dolorosos e situações ingovernáveis. Este processo é demais para a maioria de nós sem a ajuda de um Poder Superior e de nossos amigos na Irmandade. Quando comecei a trabalhar os Passos do programa de A.A., muitos desses fios emaranhados se desenrolaram, mas, pouco a pouco, os lugares mais quebrados da minha vida se endireitaram. Um dia de cada vez, quase imperceptivelmente, eu curei. Como um termostato sendo abaixado, meus medos diminuíram. Comecei a experimentar momentos de contentamento. Minhas emoções se tornaram menos voláteis. Agora sou novamente parte da família humana.","ALCOÓLICOS ANÔNIMOS, p. 52"
2025-04-07,pt-BR,UM AMPLO ARCO DE GRATIDÃO,"E, falando pelo Dr. Bob e por mim, declaro com gratidão que, se não fosse por nossas esposas, Anne e Lois, nenhum de nós poderia ter vivido para ver o começo de A.A.","Sou capaz de tal generoso tributo e gratidão à minha esposa, pais e amigos, sem cujo apoio eu talvez nunca tivesse sobrevivido para chegar às portas de A.A.? Vou trabalhar nisso e tentar ver o plano que meu Poder Superior está me mostrando, que une nossas vidas.","O MODO DE VIDA DE A.A., p. 67"
2025-04-08,pt-BR,UMA OLHADA INTERIOR,"Queremos descobrir exatamente como, quando e onde nossos desejos naturais nos deformaram. Desejamos encarar de frente a infelicidade que isso causou a outros e a nós mesmos. Ao descobrir quais são nossas deformidades emocionais, podemos avançar para sua correção.","Hoje já não sou mais escravo do álcool, mas de muitas maneiras a escravidão ainda ameaça — meu eu, meus desejos, até mesmo meus sonhos. No entanto, sem sonhos não posso existir; sem sonhos não há nada que me mantenha seguindo em frente.","OS DOZE PASSOS E AS DOZE TRADIÇÕES, p. 43"
2025-04-09,pt-BR,LIBERDADE DO 'REI ÁLCOOL',"... não suponhamos nem por um instante que não estamos sob constrangimento... Nosso antigo tirano, o Rei Álcool, está sempre pronto para nos agarrar novamente. Portanto, a liberdade do álcool é o grande 'dever' que tem de ser alcançado, senão enlouquecemos ou morremos.","Enquanto bebia, eu vivia num confinamento espiritual, emocional e, por vezes, físico. Eu havia construído minha prisão com barras de vontade própria e autoindulgência, das quais não conseguia escapar. Períodos secos ocasionais que pareciam prometer liberdade acabavam sendo pouco mais do que esperanças de um adiamento da pena. A verdadeira fuga exigia uma disposição para seguir quaisquer ações corretas que fossem necessárias para girar a fechadura. Com essa disposição e ação, tanto a fechadura quanto as próprias barras se abriram para mim. A disposição e a ação contínuas me mantêm livre — numa espécie de liberdade condicional diária estendida — que nunca precisa terminar.","NA OPINIÃO DO BILL, p. 134"
2025-04-10,pt-BR,CRESCENDO,"A essência de todo crescimento é a disposição de mudar para melhor e, em seguida, uma disposição incessante de arcar com qualquer responsabilidade que isso acarrete.","Às vezes, quando me torno disposto a fazer o que eu deveria estar fazendo o tempo todo, quero elogios e reconhecimento. Não percebo que quanto mais estou disposto a agir de forma diferente, mais emocionante é a minha vida. Quanto mais estou disposto a ajudar os outros, mais recompensas eu recebo. É isso que praticar os princípios significa para mim. A diversão e os benefícios para mim estão na disposição de realizar as ações, não em obter resultados imediatos. Ser um pouco mais gentil, um pouco mais lento para me irritar, um pouco mais amoroso torna minha vida melhor a cada dia.","NA OPINIÃO DO BILL, p. 115"
2025-04-11,pt-BR,UMA PALAVRA A SER ABANDONADA: 'CULPA',"Ver como as emoções erráticas nos vitimavam muitas vezes levou muito tempo. Podíamos percebê-las rapidamente nos outros, mas apenas lentamente em nós mesmos. Em primeiro lugar, tivemos que admitir que tínhamos muitos desses defeitos, mesmo que tais revelações fossem dolorosas e humilhantes. No que dizia respeito às outras pessoas, tivemos que abandonar a palavra 'culpa' de nosso discurso e pensamento.","Quando fiz meu Quarto Passo, seguindo as diretrizes do Grande Livro, notei que minha lista de ressentimentos estava cheia de meus preconceitos e de culpar os outros por eu não conseguir ter sucesso e atingir meu potencial. Também descobri que me sentia diferente por ser negro. À medida que continuei a trabalhar no Passo, aprendi que sempre bebia para me livrar desses sentimentos. Foi somente quando fiquei sóbrio e trabalhei no meu inventário que não pude mais culpar ninguém.","OS DOZE PASSOS E AS DOZE TRADIÇÕES, p. 47"
