Date,Language,Title,Quote,Reflection Text,Reference
2025-10-01,pt-BR,PARA QUE NÃO NOS TORNEMOS COMPLACENTES,"É fácil relaxar no programa espiritual de ação e descansar sobre os louros. Estamos caminhando para problemas se o fizermos, pois o álcool é um inimigo sutil.","Quando estou com dor, é fácil ficar perto dos amigos que encontrei no programa. O alívio dessa dor é fornecido nas soluções contidas nos Doze Passos de A.A. Mas quando estou me sentindo bem e as coisas estão indo bem, posso me tornar complacente. Para simplificar, torno-me preguiçoso e me transformo no problema em vez da solução. Preciso entrar em ação, fazer um balanço: onde estou e para onde estou indo? Um inventário diário me dirá o que devo mudar para recuperar o equilíbrio espiritual. Admitir o que encontro dentro de mim, para Deus e para outro ser humano, me mantém honesto e humilde.","ALCOÓLICOS ANÔNIMOS, p. 85"
2025-10-02,pt-BR,O TESTE DECISIVO,"À medida que trabalhamos os primeiros nove Passos, nos preparamos para a aventura de uma nova vida. Mas quando nos aproximamos do Décimo Passo, começamos a colocar nosso modo de vida de A.A. em uso prático, dia a dia, no bom e no mau tempo. Então vem o teste decisivo: podemos ficar sóbrios, manter o equilíbrio emocional e viver com um bom propósito sob todas as condições?","Sei que as Promessas estão sendo cumpridas em minha vida, mas quero mantê-las e desenvolvê-las pela aplicação diária do Décimo Passo. Aprendi através deste Passo que, se estou perturbado, há algo de errado comigo. A outra pessoa pode estar errada também, mas só posso lidar com meus sentimentos. Quando estou magoado ou chateado, tenho que procurar continuamente a causa em mim, e então tenho que admitir e corrigir meus erros. Não é fácil, mas enquanto eu souber que estou progredindo espiritualmente, sei que posso marcar meu esforço como um trabalho bem feito. Descobri que a dor é uma amiga; ela me avisa que há algo errado com minhas emoções, assim como uma dor física me avisa que há algo errado com meu corpo. Quando tomo a ação apropriada através dos Doze Passos, a dor gradualmente desaparece.","OS DOZE PASSOS E AS DOZE TRADIÇÕES, p. 88"
2025-10-03,pt-BR,SERENIDADE APÓS A TEMPESTADE,"Alguém que sabia do que estava falando observou uma vez que a dor era a pedra de toque de todo o progresso espiritual. Com que entusiasmo nós, de A.A., podemos concordar com ele...","Na montanha-russa da turbulência emocional, lembro-me de que o crescimento costuma ser doloroso. Minha evolução no programa de A.A. me ensinou que devo experimentar a mudança interior, por mais dolorosa que seja, que eventualmente me guia do egoísmo para o altruísmo. Se eu quiser ter serenidade, devo dar os PASSOS para superar a turbulência emocional e sua ressaca subsequente, e ser grato pelo contínuo progresso espiritual.","OS DOZE PASSOS E AS DOZE TRADIÇÕES, pp. 93-94"
2025-10-04,pt-BR,UMA PODA NECESSÁRIA,"... sabemos que as dores da bebida tiveram que vir antes da sobriedade, e a turbulência emocional antes da serenidade.","Adoro passar tempo no meu jardim alimentando e podando minhas lindas flores. Um dia, enquanto estava ocupada podando, uma vizinha parou. Ela comentou: 'Oh! Suas plantas são tão bonitas, parece uma pena cortá-las.' Eu respondi: 'Sei como você se sente, mas o excesso deve ser removido para que elas possam crescer mais fortes e saudáveis.' Mais tarde, pensei que talvez minhas plantas sintam dor, mas Deus e eu sabemos que faz parte do plano e eu vi os resultados. Fui rapidamente lembrada do meu precioso programa de A.A. e de como todos nós crescemos através da dor. Peço a Deus que me pode quando for a hora, para que eu possa crescer.","OS DOZE PASSOS E AS DOZE TRADIÇÕES, p. 94"
2025-10-05,pt-BR,A BAGAGEM DE ONTEM,"Pois os sábios sempre souberam que ninguém pode fazer muito de sua vida até que o autoexame se torne um hábito regular, até que ele seja capaz de admitir e aceitar o que encontra, e até que ele tente paciente e persistentemente corrigir o que está errado.","Tenho mais do que o suficiente para lidar hoje, sem arrastar a bagagem de ontem também. Devo equilibrar as contas de hoje, se quiser ter uma chance amanhã. Então me pergunto se errei e como posso evitar repetir aquele comportamento específico. Machuquei alguém, ajudei alguém, e por quê? Parte de hoje inevitavelmente se estenderá para amanhã, mas a maior parte não precisa, se eu fizer um inventário diário honesto.","OS DOZE PASSOS E AS DOZE TRADIÇÕES, p. 88"
2025-10-06,pt-BR,ENFRENTANDO A NÓS MESMOS,... e o Medo diz: 'Você não ousa olhar!',"Com que frequência eu evitava uma tarefa nos meus dias de bebedeira só porque parecia tão grande! É de se admirar que, mesmo sóbrio há algum tempo, eu aja da mesma maneira quando confrontado com o que parece ser um trabalho monumental, como um inventário moral minucioso e destemido de mim mesmo? O que descubro depois de chegar ao outro lado — quando meu inventário está completo — é que a ilusão era maior que a realidade. O medo de me enfrentar me manteve paralisado e, até que me dispus a colocar o lápis no papel, estava detendo meu crescimento com base em algo intangível.","OS DOZE PASSOS E AS DOZE TRADIÇÕES, p. 49"
2025-10-07,pt-BR,MONITORAMENTO DIÁRIO,Continuamos a fazer o inventário pessoal...,"O axioma espiritual referido no Décimo Passo — 'toda vez que somos perturbados, não importa a causa, há algo de errado conosco' — também me diz que não há exceções para ele. Não importa o quão irracionais os outros possam parecer, sou responsável por não reagir negativamente. Independentemente do que está acontecendo ao meu redor, sempre terei a prerrogativa e a responsabilidade de escolher o que acontece dentro de mim. Eu sou o criador da minha própria realidade.","OS DOZE PASSOS E AS DOZE TRADIÇÕES, p. 88"
2025-10-08,pt-BR,INVENTÁRIO DIÁRIO,"... e quando estávamos errados, prontamente o admitíamos.","Eu estava começando a abordar minha nova vida de sobriedade com um entusiasmo incomum. Novos amigos estavam surgindo e algumas das minhas amizades abaladas começaram a ser reparadas. A vida era emocionante, e eu até comecei a gostar do meu trabalho, tornando-me tão ousado a ponto de emitir um relatório sobre a falta de cuidados adequados para alguns de nossos clientes. Um dia, um colega de trabalho me informou que meu chefe estava muito irritado porque uma queixa, apresentada acima dele, lhe causou muito desconforto nas mãos de seus superiores. Eu sabia que meu relatório havia criado o problema e comecei a me sentir responsável pela dificuldade do meu chefe. Ao discutir o caso, meu colega de trabalho tentou me tranquilizar de que um pedido de desculpas não era necessário, mas logo me convenci de que precisava fazer algo, independentemente de como pudesse resultar. Quando abordei meu chefe e assumi minha participação em suas dificuldades, ele ficou surpreso. Mas coisas inesperadas surgiram do nosso encontro, e meu chefe e eu conseguimos concordar em interagir de forma mais direta e eficaz no futuro.","ALCOÓLICOS ANÔNIMOS, p. 59"
2025-10-09,pt-BR,UM AXIOMA ESPIRITUAL,"É um axioma espiritual que toda vez que somos perturbados, não importa a causa, há algo de errado conosco.","Eu nunca entendi verdadeiramente o axioma espiritual do Décimo Passo até ter a seguinte experiência. Eu estava sentado no meu quarto, lendo até altas horas da madrugada, quando de repente ouvi meus cães latindo no quintal. Meus vizinhos não gostam desse tipo de perturbação, então, com sentimentos mistos de raiva e vergonha, bem como medo da desaprovação dos meus vizinhos, chamei imediatamente meus cães para dentro. Várias semanas depois, a situação exata se repetiu, mas desta vez, porque eu estava me sentindo mais em paz comigo mesmo, consegui aceitar a situação — cães latem — e calmamente chamei os cães. Ambos os incidentes me ensinaram que quando uma pessoa experimenta eventos quase idênticos e reage de duas maneiras diferentes, então não é o evento que é de importância primordial, mas a condição espiritual da pessoa. Os sentimentos vêm de dentro, não de circunstâncias externas. Quando minha condição espiritual é positiva, reajo positivamente.","OS DOZE PASSOS E AS DOZE TRADIÇÕES, p. 90"
2025-10-10,pt-BR,"CONSERTANDO A MIM, NÃO A VOCÊ","Se alguém nos magoa e ficamos ressentidos, também estamos errados.","Que liberdade senti quando esta passagem me foi apontada! De repente, vi que podia fazer algo a respeito da minha raiva, podia consertar a mim, em vez de tentar consertá-los. Acredito que não há exceções ao axioma. Quando estou com raiva, minha raiva é sempre egocêntrica. Devo continuar me lembrando que sou humano, que estou fazendo o melhor que posso, mesmo que esse melhor às vezes seja pobre. Então, peço a Deus que remova minha raiva e me liberte verdadeiramente.","OS DOZE PASSOS E AS DOZE TRADIÇÕES, p. 90"
2025-10-11,pt-BR,AUTOCONTROLE,Nosso primeiro objetivo será o desenvolvimento do autocontrole.,"Meu trajeto para o trabalho me oferece uma oportunidade para autoexame. Um dia, durante essa viagem, comecei a rever meu progresso na sobriedade e não fiquei feliz com o que vi. Esperava que, com o andamento do dia de trabalho, eu esquecesse esses pensamentos problemáticos, mas à medida que uma decepção após a outra continuava a surgir, meu descontentamento só aumentava, e as pressões dentro de mim continuavam a crescer.","OS DOZE PASSOS E AS DOZE TRADIÇÕES, p. 91"
2025-10-12,pt-BR,CONTROLAR A IMPETUOSIDADE,"Quando falamos ou agimos precipitada ou impetuosamente, a capacidade de ser imparcial e tolerante evapora-se no local.","Ser imparcial e tolerante é um objetivo pelo qual devo trabalhar diariamente. Peço a Deus, como O concebo, que me ajude a ser amoroso e tolerante com meus entes queridos e com aqueles com quem tenho contato próximo. Peço orientação para controlar minha fala quando estou agitado, e tiro um momento para refletir sobre o tumulto emocional que minhas palavras podem causar, não apenas a outra pessoa, mas também a mim mesmo. Oração, meditação e inventários são a chave para o pensamento sadio e a ação positiva para mim.","OS DOZE PASSOS E AS DOZE TRADIÇÕES, p. 91"
2025-10-13,pt-BR,INVENTÁRIOS INCESSANTES,"Continuar a vigiar o egoísmo, a desonestidade, o ressentimento e o medo. Quando estes surgem, pedimos a Deus imediatamente que os remova. Discutimo-los com alguém imediatamente e fazemos reparações rapidamente se prejudicamos alguém. Depois, voltamos resolutamente nossos pensamentos para alguém que podemos ajudar.","A admissão imediata de pensamentos ou ações erradas é uma tarefa difícil para a maioria dos seres humanos, mas para alcoólicos em recuperação como eu, é difícil por causa da minha propensão ao ego, medo e orgulho. A liberdade que o programa de A.A. me oferece se torna mais abundante quando, através de inventários incessantes de mim mesmo, eu admito, reconheço e aceito a responsabilidade por minhas más ações. É possível, então, que eu cresça em uma compreensão mais profunda e melhor da humildade. Minha disposição para admitir quando a culpa é minha facilita a progressão do meu crescimento e me ajuda a me tornar mais compreensivo e útil aos outros.","ALCOÓLICOS ANÔNIMOS, p. 84"
2025-10-14,pt-BR,UM PROGRAMA PARA VIVER,"Quando nos deitamos à noite, revisamos construtivamente nosso dia... Ao acordar, pensemos nas vinte e quatro horas à frente... Antes de começar, pedimos a Deus que dirija nosso pensamento, especialmente pedindo que seja desprovido de autopiedade, motivos desonestos ou egoístas.","Faltava-me serenidade. Com mais a fazer do que parecia possível, eu ficava cada vez mais para trás, não importava o quanto eu tentasse. Preocupações com coisas não feitas ontem e medo dos prazos de amanhã me negavam a calma de que eu precisava para ser eficaz a cada dia. Antes de dar os Passos Dez e Onze, comecei a ler passagens como a citada acima. Tentei me concentrar na vontade de Deus, não nos meus problemas, e confiar que Ele administraria meu dia. Funcionou! Lentamente, mas funcionou!","ALCOÓLICOS ANÔNIMOS, p. 86"
2025-10-15,pt-BR,"MINHA LISTA DE VERIFICAÇÃO, NÃO A SUA","A fofoca temperada com nossa raiva, uma forma educada de assassinato por difamação, também tem suas satisfações para nós. Aqui não estamos tentando ajudar aqueles que criticamos; estamos tentando proclamar nossa própria retidão.","Às vezes não percebo que fofoquei sobre alguém até o final do dia, quando faço um inventário das atividades do dia, e então, minha fofoca aparece como uma mancha no meu lindo dia. Como pude dizer algo assim? A fofoca mostra sua cara feia durante um intervalo para o café ou almoço com colegas de trabalho, ou posso fofocar durante a noite, quando estou cansado das atividades do dia, e me sinto justificado em reforçar meu ego às custas de outra pessoa.","OS DOZE PASSOS E AS DOZE TRADIÇÕES, p. 67"
2025-10-16,pt-BR,AO LONGO DE CADA DIA,Isso não é uma questão de um dia para o outro. Deve continuar por toda a nossa vida.,"Nos meus primeiros anos em A.A., eu via o Décimo Passo como uma sugestão para que eu olhasse periodicamente para o meu comportamento e reações. Se houvesse algo errado, eu deveria admitir; se um pedido de desculpas fosse necessário, eu deveria fazê-lo. Após alguns anos de sobriedade, senti que deveria fazer um autoexame com mais frequência. Só depois de mais alguns anos de sobriedade é que percebi o pleno significado do Décimo Passo e da palavra 'continuamente'. 'Continuamente' não significa ocasionalmente, ou frequentemente. Significa ao longo de cada dia.","ALCOÓLICOS ANÔNIMOS, p. 84"
2025-10-17,pt-BR,UMA SINTONIZAÇÃO DIÁRIA,Todo dia é um dia em que devemos levar a visão da vontade de Deus a todas as nossas atividades.,"Como mantenho minha condição espiritual? Para mim é bem simples: diariamente peço ao meu Poder Superior que me conceda o dom da sobriedade para aquele dia! Conversei com muitos alcoólicos que voltaram a beber e sempre lhes pergunto: 'Você orou pela sobriedade no dia em que tomou o primeiro gole?' Nenhum deles disse que sim. Enquanto pratico o Décimo Passo e tento manter minha casa em ordem diariamente, tenho o conhecimento de que se eu pedir uma suspensão diária da sentença, ela será concedida.","ALCOÓLICOS ANÔNIMOS, p. 85"
2025-10-18,pt-BR,UMA MENTE ABERTA,"A verdadeira humildade e uma mente aberta podem nos levar à fé, ...","Meu pensamento alcoólico me levou a acreditar que eu poderia controlar minha bebida, mas não pude. Quando cheguei a A.A., percebi que Deus estava falando comigo através do meu grupo. Minha mente estava aberta o suficiente para saber que eu precisava de Sua ajuda. Uma aceitação real e honesta de A.A. levou mais tempo, mas com ela veio a humildade. Sei o quão insano eu era, e sou extremamente grato por ter minha sanidade restaurada e por ser um alcoólico sóbrio. O novo eu sóbrio é uma pessoa muito melhor do que eu jamais poderia ter sido sem A.A.","OS DOZE PASSOS E AS DOZE TRADIÇÕES, p. 33"
2025-10-19,pt-BR,A 'RAIZ PRINCIPAL' DE A.A.,O princípio de que não encontraremos força duradoura até que primeiro admitamos a derrota completa é a raiz principal da qual toda a nossa Sociedade brotou e floresceu.,"Derrotado, e sabendo disso, cheguei às portas de A.A., sozinho e com medo do desconhecido. Um poder fora de mim me levantou da cama, me guiou para a lista telefônica, depois para o ponto de ônibus, e através das portas de Alcoólicos Anônimos. Uma vez dentro de A.A., experimentei uma sensação de ser amado e aceito, algo que eu não sentia desde a primeira infância. Que eu nunca perca a sensação de maravilhamento que experimentei naquela primeira noite com A.A., o maior evento de toda a minha vida.","OS DOZE PASSOS E AS DOZE TRADIÇÕES, pp. 21-22"
2025-10-20,pt-BR,CONSOLO PARA A CONFUSÃO,"Obviamente, o dilema daquele que se afasta da fé é o de uma profunda confusão. Ele se julga perdido para o conforto de qualquer convicção. Não consegue atingir nem em pequeno grau a segurança do crente, do agnóstico ou do ateu. Ele é o perplexo.","O conceito de Deus foi algo com que lutei durante meus primeiros anos de sobriedade. As imagens que me vinham, conjuradas do meu passado, estavam carregadas de medo, rejeição e condenação. Então ouvi a imagem de um Poder Superior do meu amigo Ed: Quando menino, ele pôde ter uma ninhada de cachorrinhos, desde que assumisse a responsabilidade por seus cuidados. Todas as manhãs ele encontrava os inevitáveis 'subprodutos' dos filhotes no chão da cozinha. Apesar da frustração, Ed disse que não conseguia ficar com raiva porque 'essa é a natureza dos filhotes'. Ed sentia que Deus via nossos defeitos e falhas com uma compreensão e um carinho semelhantes. Muitas vezes encontrei consolo para minha confusão pessoal no conceito calmante de Deus de Ed.","OS DOZE PASSOS E AS DOZE TRADIÇÕES, p. 28"
2025-10-21,pt-BR,NADA CRESCE NO ESCURO,"Nós quereremos que o bem que existe em todos nós, mesmo no pior de nós, floresça e cresça.","Com a autodisciplina e a perspicácia adquiridas com a prática do Décimo Passo, começo a conhecer as gratificações da sobriedade — não como mera abstinência de álcool, mas como recuperação em todos os departamentos da minha vida.","NA OPINIÃO DO BILL, p. 10"
2025-10-22,pt-BR,TOLERÂNCIA VERDADEIRA,"Finalmente, começamos a ver que todas as pessoas, incluindo nós mesmos, são até certo ponto emocionalmente doentes, bem como frequentemente erradas, e então nos aproximamos da verdadeira tolerância e vemos o que o amor real por nossos semelhantes realmente significa.","O pensamento me ocorreu de que todas as pessoas são emocionalmente doentes em alguma medida. Como poderíamos não ser? Quem entre nós é espiritualmente perfeito? Quem entre nós é fisicamente perfeito? Como algum de nós poderia ser emocionalmente perfeito? Portanto, o que mais podemos fazer senão suportar uns aos outros e tratar uns aos outros como gostaríamos de ser tratados em circunstâncias semelhantes? Isso é o que o amor realmente é.","OS DOZE PASSOS E AS DOZE TRADIÇÕES, p. 92"
2025-10-23,pt-BR,O QUE SABEMOS MELHOR,"'Sapateiro, não vás além da chinela!'... é melhor fazer uma coisa soberbamente bem do que muitas mal. Esse é o tema central desta Tradição [Quinta]. Em torno dela, nossa Sociedade se reúne em unidade. A própria vida da nossa Irmandade exige a preservação deste princípio.","A sobrevivência de A.A. depende da unidade. O que aconteceria se um grupo decidisse se tornar uma agência de empregos, um centro de tratamento ou uma agência de serviço social? Muita especialização leva a nenhuma especialização, ao desperdício de esforços e, finalmente, ao declínio. Tenho as qualificações para compartilhar meus sofrimentos e meu modo de recuperação com o recém-chegado. A conformidade com o propósito primordial de A.A. garante a segurança do maravilhoso dom da sobriedade, portanto, minha responsabilidade é enorme. A vida de milhões de alcoólicos está intimamente ligada à minha competência em 'levar a mensagem ao alcoólico que ainda sofre'.","OS DOZE PASSOS E AS DOZE TRADIÇÕES, p. 150"
2025-10-24,pt-BR,PELA FÉ E PELAS OBRAS,"Nas bigornas da experiência, a estrutura da nossa Sociedade foi forjada... Assim tem sido com A.A. Pela fé e pelas obras, fomos capazes de construir sobre as lições de uma experiência incrível. Elas vivem hoje nas Doze Tradições de Alcoólicos Anônimos, que — se Deus quiser — nos sustentarão em unidade por tanto tempo quanto Ele precisar de nós.","Deus me permitiu o direito de errar para que nossa Irmandade existisse como existe hoje. Se eu colocar a vontade de Deus em primeiro lugar na minha vida, é muito provável que A.A. como o conheço hoje permaneça como está.","OS DOZE PASSOS E AS DOZE TRADIÇÕES, p. 131"
2025-10-25,pt-BR,O BATIMENTO CARDÍACO DE A.A.,"Sem unidade, o coração de A.A. deixaria de bater; ...","Sem unidade, eu seria incapaz de me recuperar em A.A. diariamente. Praticando a unidade dentro do meu grupo, com outros membros de A.A. e em todos os níveis desta grande Irmandade, recebo um sentimento pronunciado de saber que faço parte de um milagre que foi divinamente inspirado. A capacidade de Bill W. e Dr. Bob, trabalhando juntos e passando adiante para outros membros, me diz que para mantê-lo é preciso doá-lo. Unidade é unicidade e, no entanto, toda a Irmandade é para todos nós.","NA OPINIÃO DO BILL, p. 125"
2025-10-26,pt-BR,UMA AUTORIDADE ÚLTIMA,"Para o nosso propósito de grupo, há apenas uma autoridade última — um Deus amoroso como Ele pode Se expressar em nossa consciência de grupo.","Quando sou escolhido para carregar alguma pequena responsabilidade por meus companheiros, peço que Deus me conceda a paciência, a mente aberta e a disposição para ouvir aqueles a quem eu lideraria. Devo me lembrar de que sou o servidor de confiança dos outros, não seu 'governador', 'professor' ou 'instrutor'. Deus guia minhas palavras e minhas ações, e minha responsabilidade é atender às Suas sugestões. A confiança é minha palavra de ordem, confio nos outros que lideram. Na Irmandade de A.A., confio a Deus a autoridade última de 'comandar o espetáculo'.","OS DOZE PASSOS E AS DOZE TRADIÇÕES, p. 132"
2025-10-27,pt-BR,COMPARTILHAMENTO GLOBAL,"A única coisa que importa é que ele é um alcoólico que encontrou a chave para a sobriedade. Esses legados de sofrimento e de recuperação são facilmente passados entre os alcoólicos, de um para o outro. Este é o nosso dom de Deus, e sua concessão a outros como nós é o único objetivo que hoje anima os A.A.s em todo o globo.","A força de Alcoólicos Anônimos reside no desejo de cada membro e de cada grupo ao redor do mundo de compartilhar com outros alcoólicos seu sofrimento e os passos dados para alcançar e manter a recuperação. Mantendo um contato consciente com meu Poder Superior, garanto que sempre nutrirei meu desejo de ajudar outros alcoólicos, assegurando assim a continuidade da maravilhosa fraternidade de Alcoólicos Anônimos.","OS DOZE PASSOS E AS DOZE TRADIÇÕES, p. 151"
2025-10-28,pt-BR,UMA TRADIÇÃO ININTERRUPTA,Concebemos a sobrevivência e a expansão de Alcoólicos Anônimos como algo de importância muito maior do que o peso que poderíamos coletivamente lançar em favor de qualquer outra causa.,"O quanto significa para mim que uma tradição ininterrupta de mais de meio século é um fio que me conecta a Bill W. e Dr. Bob. O quanto mais fundamentado me sinto por estar em uma Irmandade cujos objetivos são constantes e incansáveis. Sou grato por as energias de A.A. nunca terem sido dispersas, mas focadas em nossos membros e na sobriedade individual.","OS DOZE PASSOS E AS DOZE TRADIÇÕES, p. 177"
2025-10-29,pt-BR,NOSSA SOBREVIVÊNCIA,"Como a recuperação do alcoolismo é a própria vida para nós, é imperativo que preservemos com toda a força nossos meios de sobrevivência.","A honestidade expressa pelos membros de A.A. nas reuniões tem o poder de abrir minha mente. Nada pode bloquear o fluxo de energia que a honestidade carrega consigo. O único obstáculo a esse fluxo de energia é a embriaguez, mas mesmo assim, ninguém encontrará uma porta fechada se tiver saído e optar por voltar. Uma vez que ele ou ela tenha recebido o dom da sobriedade, cada membro de A.A. é desafiado diariamente a aceitar um programa de honestidade.","OS DOZE PASSOS E AS DOZE TRADIÇÕES, p. 177"
2025-10-30,pt-BR,VIVA E DEIXE VIVER,"Nunca, desde que começou, Alcoólicos Anônimos foi dividido por uma grande questão controversa. Nem nossa Irmandade jamais tomou partido publicamente sobre qualquer questão em um mundo conflagrado. Isso, no entanto, não foi uma virtude conquistada. Quase se poderia dizer que nascemos com ela... 'Enquanto não discutirmos esses assuntos em particular, é certo que nunca o faremos publicamente.'","Lembro-me de que tenho direito à minha opinião, mas que os outros não precisam compartilhá-la? Esse é o espírito de 'Viva e Deixe Viver'. A Oração da Serenidade me lembra, com a ajuda de Deus, de 'Aceitar as coisas que não posso mudar'. Ainda estou tentando mudar os outros? Quando se trata de 'Coragem para mudar as coisas que posso', lembro-me de que minhas opiniões são minhas e as suas são suas? Ainda tenho medo de ser eu mesmo? Quando se trata de 'Sabedoria para saber a diferença', lembro-me de que minhas opiniões vêm da minha experiência? Se tenho uma atitude de sabe-tudo, não estou sendo deliberadamente controverso?","OS DOZE PASSOS E AS DOZE TRADIÇÕES, p. 176"
2025-10-31,pt-BR,EVITANDO CONTROVÉRSIA,"Toda a história nos oferece o espetáculo de nações e grupos em luta finalmente despedaçados porque foram projetados para, ou tentados a, controvérsia. Outros se desintegraram por pura presunção ao tentar impor ao resto da humanidade algum milênio de sua própria especificação.","Como membro e padrinho de A.A., sei que posso causar danos reais se ceder à tentação e dar opiniões e conselhos sobre os problemas médicos, conjugais ou religiosos de outra pessoa. Não sou médico, conselheiro ou advogado. Não posso dizer a ninguém como deve viver; no entanto, posso compartilhar como passei por situações semelhantes sem beber, e como os Passos e as Tradições de A.A. me ajudam a lidar com minha vida.","OS DOZE PASSOS E AS DOZE TRADIÇÕES, p. 176"
2025-11-01,pt-BR,NÃO POSSO MUDAR O VENTO,"É fácil relaxar no programa espiritual de ação e descansar sobre os louros. Estamos caminhando para problemas se o fizermos, pois o álcool é um inimigo sutil.","Meu primeiro padrinho me disse que havia duas coisas a dizer sobre oração e meditação: primeiro, eu tinha que começar e segundo, eu tinha que continuar. Quando cheguei a A.A., minha vida espiritual estava falida; se eu considerava Deus, era para ser invocado apenas quando minha força de vontade era incapaz de uma tarefa ou quando medos avassaladores haviam corroído meu ego.","ALCOÓLICOS ANÔNIMOS, p. 85"
2025-11-02,pt-BR,MANTENDO O OTIMISMO À TONA,"Os outros Passos podem manter a maioria de nós sóbrios e de alguma forma funcionando. Mas o Décimo Primeiro Passo pode nos manter crescendo, ...","Um alcoólico sóbrio acha muito mais fácil ser otimista sobre a vida. O otimismo é o resultado natural de eu me encontrar gradualmente capaz de tirar o melhor, em vez do pior, de cada situação. À medida que minha sobriedade física continua, saio da névoa, ganho uma perspectiva mais clara e sou mais capaz de determinar que cursos de ação tomar. Por mais vital que seja a sobriedade física, posso alcançar um potencial maior para mim mesmo desenvolvendo uma disposição cada vez maior de me valer da orientação e direção de um Poder Superior. Minha capacidade de fazer isso vem do meu aprendizado — e prática — dos princípios do programa de A.A. A fusão da minha sobriedade física e espiritual produz a substância de uma vida mais positiva.","A LINGUAGEM DO CORAÇÃO, p. 240"
2025-11-03,pt-BR,FOCANDO E OUVINDO,"Há uma ligação direta entre o autoexame, a meditação e a oração. Tomadas separadamente, essas práticas podem trazer muito alívio e benefício.","Se eu fizer meu autoexame primeiro, então certamente terei humildade suficiente para orar e meditar — porque verei e sentirei minha necessidade deles. Alguns desejam começar e terminar com a oração, deixando o autoexame e a meditação para ocorrerem no meio, enquanto outros começam com a meditação, ouvindo conselhos de Deus sobre seus defeitos ainda ocultos ou não reconhecidos. Outros ainda se envolvem em trabalho escrito и verbal sobre seus defeitos, terminando com uma oração de louvor e ação de graças. Estes três — autoexame, meditação e oração — formam um círculo, sem começo nem fim. Não importa onde, ou como, eu comece, eventualmente chego ao meu destino: uma vida melhor.","OS DOZE PASSOS E AS DOZE TRADIÇÕES, p. 98"
2025-11-04,pt-BR,UMA DISCIPLINA DIÁRIA,"... quando eles [autoexame, meditação e oração] estão logicamente relacionados e entrelaçados, o resultado é uma base inabalável para a vida.","Os três últimos Passos do programa invocam a disciplina amorosa de Deus sobre minha natureza obstinada. Se eu dedicar apenas alguns momentos todas as noites a uma revisão dos destaques do meu dia, juntamente com um reconhecimento daqueles aspectos que não me agradaram tanto, ganho uma história pessoal de mim mesmo, uma que é essencial para minha jornada de autodescoberta. Consegui notar meu crescimento, ou a falta dele, e pedir em meditação e oração para ser aliviado daquelas contínuas imperfeições que me causam dor. Meditação e oração também me ensinam a arte de focar e ouvir. Descubro que a agitação do dia é silenciada enquanto oro por Sua vontade e orientação. A prática de pedir a Ele que me ajude em meus esforços pela perfeição dá uma nova perspectiva ao tédio de qualquer dia, porque sei que há honra em qualquer trabalho bem feito. A disciplina diária da oração e da meditação me manterá em boa condição espiritual, capaz de enfrentar o que quer que o dia traga — sem o pensamento de uma bebida.","OS DOZE PASSOS E AS DOZE TRADIÇÕES, p. 98"
2025-11-05,pt-BR,A QUALIDADE DA FÉ,Isto... tem a ver com a qualidade da fé... Em nenhum sentido profundo ou significativo tínhamos feito um balanço de nós mesmos... Nem mesmo tínhamos orado corretamente. Sempre tínhamos dito: 'Concede-me os meus desejos' em vez de 'Seja feita a Tua vontade'.,"Deus não me concede bens materiais, não tira meu sofrimento, nem me poupa de desastres, mas Ele me dá uma vida boa, a capacidade de lidar com as situações e a paz de espírito. Minhas orações são simples: primeiro, elas expressam minha gratidão pelas coisas boas em minha vida, independentemente de quão difícil seja encontrá-las; e segundo, peço apenas a força e a sabedoria para fazer a Sua vontade. Ele responde com soluções para meus problemas, sustentando minha capacidade de viver através das frustrações diárias com uma serenidade que eu não acreditava existir, e com a força para praticar os princípios de A.A. em todos os meus assuntos cotidianos.","OS DOZE PASSOS E AS DOZE TRADIÇÕES, p. 32"
2025-11-06,pt-BR,SEGUINDO O FLUXO,"Buscamos, através da oração e da meditação, melhorar nosso contato consciente com Deus, como O concebemos...","As primeiras palavras que digo ao me levantar pela manhã são: 'Levanto-me, ó Deus, para fazer a Tua vontade.' Esta é a oração mais curta que conheço e está profundamente enraizada em mim. A oração não muda a atitude de Deus em relação a mim; ela muda minha atitude em relação a Deus. Diferentemente da oração, a meditação é um tempo de silêncio, sem palavras. Estar centrado é estar fisicamente relaxado, emocionalmente calmo, mentalmente focado e espiritualmente consciente.","OS DOZE PASSOS E AS DOZE TRADIÇÕES, p. 96"
2025-11-07,pt-BR,DEIXE IR E DEIXE COM DEUS,... orando apenas pelo conhecimento de Sua vontade para nós e pelo poder de realizá-la.,"Quando eu 'Deixo Ir e Deixo com Deus', penso de forma mais clara e sábia. Sem ter que pensar sobre isso, rapidamente abandono as coisas que me causam dor e desconforto imediatos. Como acho difícil abandonar o tipo de pensamentos e atitudes preocupantes que me causam imensa angústia, tudo o que preciso fazer durante esses momentos é permitir que Deus, como O concebo, os liberte para mim, e então e ali, eu abandono os pensamentos, memórias e atitudes que estão me perturbando.","OS DOZE PASSOS E AS DOZE TRADIÇÕES, p. 96"
